,x,y,z,,,,,,,,,,,,,,,,,,119.0466667,278.59,235.61
588,3.68,-7.24,5.386666667,,,0.12,1.09,0.746666666,-0.12,1.09,-0.746666666,,,,,,-0.12,1.09,-0.746666666,,0.12,1.09,0.746666666
589,3.443333333,-7.186666667,5.67,,,0.236666667,0.053333333,0.283333333,-0.236666667,0.053333333,0.283333333,,,,,,-0.236666667,0.053333333,0.283333333,,0.236666667,0.053333333,0.283333333
590,3.766666667,-7.653333333,5.423333333,,,0.323333334,0.466666666,0.246666667,0.323333334,-0.466666666,-0.246666667,,,,,,0.323333334,-0.466666666,-0.246666667,,0.323333334,0.466666666,0.246666667
591,4.023333333,-8.566666667,6.216666667,,,0.256666666,0.913333334,0.793333334,0.256666666,-0.913333334,0.793333334,,,,,,0.256666666,-0.913333334,0.793333334,,0.256666666,0.913333334,0.793333334
592,4.103333333,-8.573333333,6.413333333,,,0.08,0.006666666,0.196666666,0.08,-0.006666666,0.196666666,,,,,,0.08,-0.006666666,0.196666666,,0.08,0.006666666,0.196666666
593,4.196666667,-7.49,5.8,,,0.093333334,1.083333333,0.613333333,0.093333334,1.083333333,-0.613333333,,,,,,0.093333334,1.083333333,-0.613333333,,0.093333334,1.083333333,0.613333333
594,3.643333333,-7.146666667,6.023333333,,,0.553333334,0.343333333,0.223333333,-0.553333334,0.343333333,0.223333333,,,,,,-0.553333334,0.343333333,0.223333333,,0.553333334,0.343333333,0.223333333
595,3.79,-7.29,5.306666667,,,0.146666667,0.143333333,0.716666666,0.146666667,-0.143333333,-0.716666666,,,,,,0.146666667,-0.143333333,-0.716666666,,0.146666667,0.143333333,0.716666666
596,3.84,-8.16,6.05,,,0.05,0.87,0.743333333,0.05,-0.87,0.743333333,,,,,,0.05,-0.87,0.743333333,,0.05,0.87,0.743333333
597,4.14,-8.64,5.696666667,,,0.3,0.48,0.353333333,0.3,-0.48,-0.353333333,,,,,,0.3,-0.48,-0.353333333,,0.3,0.48,0.353333333
598,4.19,-8.093333333,5.64,,,0.05,0.546666667,0.056666667,0.05,0.546666667,-0.056666667,,,,,,0.05,0.546666667,-0.056666667,,0.05,0.546666667,0.056666667
599,3.606666667,-7.753333333,5.763333333,,,0.583333333,0.34,0.123333333,-0.583333333,0.34,0.123333333,,,,,,-0.583333333,0.34,0.123333333,,0.583333333,0.34,0.123333333
600,3.543333333,-7.243333333,5.163333333,,,0.063333334,0.51,0.6,-0.063333334,0.51,-0.6,,,,,,-0.063333334,0.51,-0.6,,0.063333334,0.51,0.6
